CONCATENADO,TEXTO,CE_GESTOR,TIPO_PROYECTOS,NOMBRE PROYECTO,CLASIF_RED_1,CLASIF_RED_2,RESPONSABLE EA
4500634293530,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293510,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293500,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293490,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293480,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293470,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293460,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293450,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293440,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293430,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293410,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293400,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293390,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293380,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293360,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293350,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293340,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293330,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293320,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293310,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293300,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293290,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293280,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293270,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293260,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293250,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293240,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293230,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293220,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293210,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293200,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293190,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293180,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293170,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293160,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293150,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293140,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293130,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293120,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293110,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293100,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450063429390,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450063429380,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450063429370,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450063429360,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450063429350,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450063429340,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450063429330,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450063429320,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450063429310,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634334100,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_IPEXT,FO ACCESOS,Migraciones a FO Urbana - Critico,Transmision,Migraciones a FO Urbana - Critico,DANNER
450063433490,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_IPEXT,FO ACCESOS,Migraciones a FO Urbana - Critico,Transmision,Migraciones a FO Urbana - Critico,DANNER
450063433480,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_IPEXT,FO ACCESOS,Migraciones a FO Urbana - Critico,Transmision,Migraciones a FO Urbana - Critico,DANNER
450063433470,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_IPEXT,FO ACCESOS,Migraciones a FO Urbana - Critico,Transmision,Migraciones a FO Urbana - Critico,DANNER
450063433460,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_IPEXT,FO ACCESOS,Migraciones a FO Urbana - Critico,Transmision,Migraciones a FO Urbana - Critico,DANNER
450063433450,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_IPEXT,FO ACCESOS,Migraciones a FO Urbana - Critico,Transmision,Migraciones a FO Urbana - Critico,DANNER
450063433440,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_IPEXT,FO ACCESOS,Migraciones a FO Urbana - Critico,Transmision,Migraciones a FO Urbana - Critico,DANNER
450063433430,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_IPEXT,FO ACCESOS,Migraciones a FO Urbana - Critico,Transmision,Migraciones a FO Urbana - Critico,DANNER
450063433420,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_IPEXT,FO ACCESOS,Migraciones a FO Urbana - Critico,Transmision,Migraciones a FO Urbana - Critico,DANNER
450063433410,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_IPEXT,FO ACCESOS,Migraciones a FO Urbana - Critico,Transmision,Migraciones a FO Urbana - Critico,DANNER
450063444620,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_IPEXT,FO RED NACIONAL,Red de Fibra Optica Nacional,Transmision,Red de Fibra Optica Nacional,DANNER
450063444610,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_IPEXT,FO RED NACIONAL,Red de Fibra Optica Nacional,Transmision,Red de Fibra Optica Nacional,DANNER
450063457130,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_IPEXT,FO RED NACIONAL,Red de Fibra Optica Nacional,Transmision,Red de Fibra Optica Nacional,DANNER
450063457120,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_IPEXT,FO RED NACIONAL,Red de Fibra Optica Nacional,Transmision,Red de Fibra Optica Nacional,DANNER
450063457110,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_IPEXT,FO RED NACIONAL,Red de Fibra Optica Nacional,Transmision,Red de Fibra Optica Nacional,DANNER
450063466410,IMPLEMENTACION LINEA ELECTRICA MT       ,RED_IMP,OTROS,Adecuaciones energía en sitios,RF,Adecuaciones energía en sitios,JORGE
450063467010,INSTAL DE GRUPO ELECTROGENO             ,RED_IMP,OTROS,Adecuaciones energía en sitios,RF,Adecuaciones energía en sitios,JORGE
450063468930,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_IPEXT,OTROS RED FIJA ACCESO,Infraestructura Fija,Red Fija,Infraestructura Fija,DANNER
450063468920,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_IPEXT,OTROS RED FIJA ACCESO,Infraestructura Fija,Red Fija,Infraestructura Fija,DANNER
450063468910,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_IPEXT,OTROS RED FIJA ACCESO,Infraestructura Fija,Red Fija,Infraestructura Fija,DANNER
450063510690,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450063510660,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450063510650,IMPLEMENTACIÓN NAT OUTDOOR              ,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450063510640,IMPLEMENTACIÓN NAT OUTDOOR              ,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450063510630,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450063510990,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450063510960,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450063510950,IMPLEMENTACIÓN NAT OUTDOOR              ,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450063510940,IMPLEMENTACIÓN NAT OUTDOOR              ,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450063510930,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450063510920,IMPLEMENTACIÓN NAT OUTDOOR              ,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450063510910,IMPLEMENTACIÓN NAT OUTDOOR              ,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
4500635111120,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450063511190,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450063511180,IMPLEMENTACIÓN NAT OUTDOOR              ,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450063511170,IMPLEMENTACIÓN NAT OUTDOOR              ,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450063511160,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450063511130,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450063518820,IMPLEMENTACIÓN ENLACE MICROONDAS        ,RED_IPEXT,MW ACCESO,Modernización MW Ultima Milla,Transmision,Modernización MW Ultima Milla,JENNY
450063518810,IMPLEMENTACIÓN ENLACE MICROONDAS        ,RED_IPEXT,MW ACCESO,Modernización MW Ultima Milla,Transmision,Modernización MW Ultima Milla,JENNY
450063501360,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450063501350,IMPLEMENTACIÓN NAT OUTDOOR              ,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450063501340,IMPLEMENTACIÓN NAT OUTDOOR              ,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450063501330,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450063501530,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450063486010,AUMENTO DE CARGA ELECTRICA              ,RED_IMP,OTROS,Adecuaciones energía en sitios,RF,Adecuaciones energía en sitios,JORGE
450063486120,INSTAL DE GRUPO ELECTROGENO             ,RED_IMP,OTROS,Adecuaciones energía en sitios,RF,Adecuaciones energía en sitios,JORGE
450063486110,INSTAL DE GRUPO ELECTROGENO             ,RED_IMP,OTROS,Adecuaciones energía en sitios,RF,Adecuaciones energía en sitios,JORGE
450063486210,INSTAL DE GRUPO ELECTROGENO             ,RED_IMP,OTROS,Adecuaciones energía en sitios,RF,Adecuaciones energía en sitios,JORGE
450063487840,IMPLEMENTACION CELL SITE ROUTER         ,RED_CONS,IP ACCESO,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,JHORDAN
450063487830,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_CONS,FO ACCESOS,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,DEMETRIO
450063487820,INSTALACION GABINETE TX                 ,RED_CONS,SITIOS NUEVOS,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,JHORDAN
450063487810,IMPLEMENTACIÓN TI SINGLE RAN 2G/3G/4G   ,RED_CONS,SITIOS NUEVOS,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,JHORDAN
450063491590,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450063528620,IMPLEMENTACIÓN TI SINGLE RAN 3G/4G      ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450063528610,IMPLEMENTACIÓN TI SINGLE RAN 3G/4G      ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450063535360,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450063535330,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450063535390,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450063535380,IMPLEMENTACIÓN NAT OUTDOOR              ,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450063535370,IMPLEMENTACIÓN NAT OUTDOOR              ,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450063536130,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450063536120,IMPLEMENTACIÓN NAT OUTDOOR              ,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450063536110,IMPLEMENTACIÓN NAT OUTDOOR              ,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450063645650,INSTALACION BANCO DE BATERIA            ,RED_IMP,PLANTA INTERNA GPON,Construccion de sistema de energìa,Red Fija,Construccion de sistema de energìa,JORGE
450063645640,INSTALACION BANCO DE BATERIA            ,RED_IMP,PLANTA INTERNA GPON,Construccion de sistema de energìa,Red Fija,Construccion de sistema de energìa,JORGE
450063645630,INSTALACION BANCO DE BATERIA            ,RED_IMP,PLANTA INTERNA GPON,Construccion de sistema de energìa,Red Fija,Construccion de sistema de energìa,JORGE
450063645620,INSTALACION BANCO DE BATERIA            ,RED_IMP,PLANTA INTERNA GPON,Construccion de sistema de energìa,Red Fija,Construccion de sistema de energìa,JORGE
450063645610,INSTALACION BANCO DE BATERIA            ,RED_IMP,PLANTA INTERNA GPON,Construccion de sistema de energìa,Red Fija,Construccion de sistema de energìa,JORGE
450063645710,IMPLEMENTACION LINEA ELECTRICA BT       ,RED_IMP,OTROS,Adecuaciones energía en sitios,RF,Adecuaciones energía en sitios,JORGE
450063651610,IMPLEMENTACIÓN ENLACE MICROONDAS        ,RED_IPEXT,MW ACCESO,Modernización MW Ultima Milla,Transmision,Modernización MW Ultima Milla,MARCO
450063730610,IMPLEMENTACIÓN NAT OUTDOOR             ,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450063606040,IMPLEMENTACIÓN ENLACE MICROONDAS        ,RED_IPEXT,MW ACCESO,Modernización MW Ultima Milla,Transmision,Modernización MW Ultima Milla,MARCO
450063606030,IMPLEMENTACIÓN ENLACE MICROONDAS        ,RED_IPEXT,MW ACCESO,Modernización MW Ultima Milla,Transmision,Modernización MW Ultima Milla,MARCO
450063606020,IMPLEMENTACIÓN ENLACE MICROONDAS        ,RED_IPEXT,MW ACCESO,Modernización MW Ultima Milla,Transmision,Modernización MW Ultima Milla,MARCO
450063606010,IMPLEMENTACIÓN ENLACE MICROONDAS        ,RED_IPEXT,MW ACCESO,Modernización MW Ultima Milla,Transmision,Modernización MW Ultima Milla,MARCO
450063606860,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450063606830,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450063606820,IMPLEMENTACIÓN NAT OUTDOOR              ,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450063606810,IMPLEMENTACIÓN NAT OUTDOOR              ,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450063607330,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450063617160,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450063617730,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450064080490,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450064080480,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064080470,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064080460,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450064080430,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450064083620,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
4500640881120,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
4500640881110,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
4500640881100,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064088190,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450064088180,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064088170,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064088160,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450064088130,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450064088120,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064088110,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064110110,IMPLEMENTACIÓN DE ENODO B LTE,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450063828970,INSTALACIÓN DE ROUTER,RED_IPEXT,OTROS RED FIJA ACCESO,Infraestructura Fija,Red Fija,Infraestructura Fija,MARCO
450063828950,INSTALACIÓN DE ROUTER,RED_IPEXT,OTROS RED FIJA ACCESO,Infraestructura Fija,Red Fija,Infraestructura Fija,MARCO
450063828940,INSTALACIÓN DE ROUTER,RED_IPEXT,OTROS RED FIJA ACCESO,Infraestructura Fija,Red Fija,Infraestructura Fija,MARCO
450063973130,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,EDWIN
4500642947120,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
4500642947110,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064294790,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450064294760,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450064255610,INSTAL DE GRUPO ELECTROGENO,RED_IMP,PLANTA INTERNA GPON,Construccion de sistema de energìa,Red Fija,Construccion de sistema de energìa,JORGE
450064255820,IMPLEMENTACIÓN DE ENODO B LTE,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500642589110,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064258980,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064316120,IMPLEMENTACION LINEA ELECTRICA BT,RED_IMP,OTROS,Adecuaciones energía en sitios,RF,Adecuaciones energía en sitios,JORGE
450064316110,IMPLEMENTACION LINEA ELECTRICA BT,RED_IMP,OTROS,Adecuaciones energía en sitios,RF,Adecuaciones energía en sitios,JORGE
450064327810,IMPLEMENTACIÓN DE ENODO B LTE,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450064431750,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064431740,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064431720,IMPLEMENTACIÓN NAT OUTDOOR,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450064484120,INSTALACIÓN DE ROUTER,RED_IPEXT,OTROS RED FIJA ACCESO,Infraestructura Fija,Red Fija,Infraestructura Fija,MARCO
